"variable","zero_coef"
"(Intercept)",-0.874779454116305
"Appalachia",0.402533490994866
"Delta",0.954983519984633
"GL_Midwest",0.226638924815614
"Heartland",0.538817470227241
"RemoteAreas",-2.21140160096806
"NorthCentral",0.0104179735345282
"Northwest",-1.12387178384334
"RioGrande",0.0399933215925096
"Southeast",-0.102385463953476
"Southwest",-0.433664094003427
"rural",0.50800756292415
