"variable","zero_coef"
"(Intercept)",1.83683482910984
"Appalachia",0.56678588705894
"Delta",0.419266779639956
"GL_Midwest",0.439000939970033
"Heartland",0.731318216233387
"RemoteAreas",13.4678127540322
"NorthCentral",0.208924876861779
"Northwest",-0.0585264667296832
"RioGrande",0.0602273749587679
"Southeast",0.582989299286529
"Southwest",0.0983927337550184
"rural",1.04733793742694
