"variable","zero_coef"
"(Intercept)",-30.9848158591734
"Appalachia",-15.5260243769443
"Delta",29.0686992144592
"GL_Midwest",1.37354289100458
"Heartland",1.70080667426227
"NorthCentral",16.4886607885138
"Northwest",0.750740849352603
"RioGrande",1.99352252966685
"Southeast",-0.148360798455652
"Southwest",0.472316849255331
"rural",30.6467850913037
