"variable","zero_coef"
"(Intercept)",2.28549908702093
"Appalachia",0.774287092256947
"Delta",1.09568306242914
"GL_Midwest",0.242768873777929
"Heartland",0.666655247874389
"RemoteAreas",13.1131743612958
"NorthCentral",0.144610703738134
"Northwest",0.100534306600953
"RioGrande",0.0499470600877998
"Southeast",0.915667026723778
"Southwest",-0.0805086311433182
"rural",0.552260765828584
