"variable","zero_coef"
"(Intercept)",0.0681971760875595
"Appalachia",-0.258779421814916
"Delta",-0.39501037128256
"GL_Midwest",-0.0573203132781566
"Heartland",-0.410252162639961
"RemoteAreas",14.6281477676938
"NorthCentral",0.259134876895145
"Northwest",0.617353693261769
"RioGrande",-0.00946970987770426
"Southeast",0.194424523694071
"Southwest",0.576458842391293
"rural",-0.454528041200064
