"variable","zero_coef"
"(Intercept)",1.39558301863291
"Appalachia",0.409658342343768
"Delta",0.535090897310878
"GL_Midwest",0.275615758698504
"Heartland",0.461562570513345
"RemoteAreas",0.678437997961706
"NorthCentral",0.254776400177359
"Northwest",0.332743295816297
"RioGrande",0.579965232468167
"Southeast",0.103061845776741
"Southwest",0.120687477966331
"rural",0.178347620171587
