"variable","zero_coef"
"(Intercept)",2.34578436280689
"Appalachia",0.800909019902644
"Delta",0.583166291576197
"GL_Midwest",0.565724370368896
"Heartland",0.536024836610706
"RemoteAreas",12.9728662729807
"NorthCentral",0.458234529213122
"Northwest",0.181581106198938
"RioGrande",0.500181055801043
"Southeast",1.11162663148608
"Southwest",-0.233232921312153
"rural",0.986881640605747
